decisionType,petitioner,respondent,jurisdiction,caseOrigin,caseSource,lcDisagreement,certReason,partyWinning,precedentAlteration,issueArea
7,371,151,1,25,25,0,10,0,0,7
2,126,28,1,302,300,0,,0,0,1
2,28,100,1,302,300,0,12,1,0,1
2,215,19,1,66,27,1,12,1,0,6
2,215,19,1,66,27,1,12,1,0,4
1,214,187,1,121,25,0,3,0,0,2
2,128,233,1,107,30,0,12,1,0,9
2,130,28,1,302,300,1,12,1,0,3
4,28,28,9,,,0,1,0,0,11
4,28,28,9,,,0,1,0,0,11
4,28,28,9,,,0,1,0,0,11
1,5,159,1,51,29,0,12,1,0,9
1,333,187,1,24,24,0,2,1,0,8
1,333,132,1,24,24,0,2,1,0,8
2,28,215,1,302,300,0,12,1,0,9
2,28,215,1,302,300,0,12,1,0,9
1,19,126,1,86,28,0,11,1,0,2
1,27,126,1,97,22,1,10,1,0,1
1,27,126,1,97,22,1,10,1,0,1
1,123,5,2,302,300,1,1,1,0,4
1,402,230,2,69,69,0,1,1,0,2
1,402,230,2,69,69,0,1,1,0,2
6,100,28,2,302,300,0,1,0,0,9
1,27,16,2,66,66,0,1,1,0,13
1,27,16,2,66,66,0,1,1,0,13
1,27,16,2,66,66,0,1,1,0,13
1,27,16,2,66,66,0,1,1,0,13
1,27,16,2,66,66,0,1,1,0,13
1,27,16,2,66,66,0,1,1,0,13
1,27,16,2,66,66,0,1,1,0,13
1,27,16,2,66,66,0,1,1,0,13
1,27,16,2,66,66,0,1,1,0,13
1,27,16,2,66,66,0,1,1,0,13
1,357,198,1,50,29,0,10,1,0,9
1,26,10,1,54,23,0,12,1,0,2
1,26,10,1,54,23,0,12,1,0,2
1,151,393,1,32,32,1,12,1,0,8
2,27,240,2,49,49,0,1,1,0,12
2,27,240,2,49,49,0,1,1,0,12
7,171,208,1,302,300,0,12,0,0,4
7,171,208,1,302,300,0,12,0,0,4
1,100,28,1,74,26,0,11,0,0,1
1,100,28,1,74,26,0,11,0,0,1
1,27,100,1,109,23,0,11,1,0,1
1,184,111,1,87,28,0,2,1,0,9
1,111,27,1,82,26,0,10,1,0,5
2,126,27,1,45,29,0,12,1,0,1
4,27,28,9,,,0,1,0,0,10
1,27,100,1,45,29,1,11,1,0,1
1,100,27,1,96,22,1,11,0,0,1
1,28,215,1,109,23,0,2,0,0,1
1,28,215,1,109,23,0,2,0,0,1
1,28,158,1,302,300,0,12,1,0,8
1,28,158,1,302,300,0,12,1,0,8
1,106,27,1,58,25,0,11,0,0,2
1,28,126,1,50,29,1,12,1,0,1
1,100,28,2,302,301,0,1,0,0,1
1,332,151,1,126,24,0,2,1,0,2
2,231,234,1,32,32,0,12,1,0,9
5,501,5,1,302,301,0,12,0,0,
2,192,27,1,109,23,0,2,0,0,12
1,215,28,1,300,300,0,12,1,0,1
1,126,28,1,302,300,0,12,1,0,1
1,354,113,1,32,32,0,10,1,0,8
1,182,151,1,126,24,1,2,1,0,9
1,119,405,1,25,25,0,2,0,0,8
1,211,211,2,300,300,0,1,1,0,3
2,368,106,1,29,29,0,2,1,0,2
2,7,165,1,58,25,0,13,1,0,2
1,369,187,1,9,30,0,2,1,0,12
1,394,172,1,1,1,0,3,0,0,8
1,363,229,2,66,66,0,1,1,0,2
1,363,229,2,66,66,0,1,1,0,2
1,7,9,1,122,25,0,2,1,0,2
1,217,28,1,302,301,0,11,1,0,2
1,100,28,1,302,300,0,11,1,0,1
1,231,234,1,302,301,0,11,1,0,10
1,126,27,1,58,25,0,12,0,0,1
1,126,27,1,58,25,0,12,0,0,1
1,104,183,1,66,27,0,12,0,0,9
5,394,172,2,1,1,0,1,0,0,8
6,202,28,2,302,300,0,1,0,0,9
1,175,28,2,302,300,0,1,0,0,5
1,175,28,2,302,300,0,1,0,0,5
1,111,253,2,75,25,0,1,0,0,2
7,179,6,1,302,300,0,12,0,0,2
1,28,195,1,66,27,0,11,1,0,9
1,28,27,1,88,29,0,11,1,0,2
1,28,27,1,88,29,0,11,1,0,2
1,338,207,1,32,32,1,12,1,0,8
1,221,207,1,32,32,1,12,1,0,8
1,191,207,1,32,32,1,12,1,0,8
1,221,207,1,32,32,1,12,1,0,8
1,148,3,2,302,301,1,1,0,0,4
1,148,3,2,302,301,1,1,0,0,9
7,28,245,2,71,28,0,1,0,0,8
1,248,4,1,301,300,1,11,1,0,3
1,248,4,1,301,300,1,11,1,0,3
1,145,245,1,46,28,1,12,1,0,7
1,176,145,1,66,27,0,10,1,0,9
2,363,188,1,124,22,1,12,1,0,2
1,167,229,1,109,23,1,11,1,0,2
1,19,229,1,109,23,1,11,1,0,2
1,207,167,1,109,23,1,11,1,0,2
1,5,229,1,109,23,1,11,1,0,2
1,165,229,1,109,23,1,11,1,0,2
1,151,145,1,94,22,0,2,1,0,7
1,104,249,1,55,32,0,10,0,0,2
1,104,249,1,55,32,0,10,0,0,2
1,104,249,1,55,32,0,10,0,0,2
1,3,222,1,118,26,0,12,1,0,2
1,3,222,1,118,26,0,12,1,0,2
1,116,145,1,129,29,0,2,0,0,8
7,222,27,1,51,29,0,2,0,0,1
1,100,27,1,60,25,1,3,1,0,1
1,28,100,1,45,29,1,10,1,0,9
1,326,28,1,44,29,0,12,0,0,10
1,3,28,1,44,29,0,12,0,0,10
1,28,150,1,50,29,0,12,1,0,9
1,5,150,1,50,29,0,12,1,0,9
1,3,28,1,66,27,0,12,1,0,8
1,3,28,1,66,27,0,12,1,0,8
1,28,251,2,45,29,1,1,1,0,2
1,26,164,1,122,25,0,12,1,0,9
1,26,164,1,122,25,0,12,1,0,9
5,360,143,1,96,22,0,12,0,0,
1,245,145,1,81,26,0,10,0,0,7
1,126,28,1,302,300,1,10,1,0,1
1,28,126,1,120,25,0,11,0,0,1
1,28,126,1,120,25,0,11,0,0,1
1,100,28,1,302,300,0,11,1,0,1
1,188,153,1,302,300,0,12,0,0,9
1,230,151,1,92,23,0,12,0,0,8
1,230,151,1,92,23,0,12,0,0,8
1,19,215,1,89,28,0,12,1,0,2
1,19,215,1,89,28,0,12,1,0,4
1,125,189,1,42,25,0,2,1,0,8
1,27,195,1,3,3,0,12,0,0,12
1,145,116,1,96,22,0,2,0,0,8
6,100,28,1,302,300,0,12,0,0,3
6,100,28,1,302,300,0,12,0,0,9
6,180,28,1,48,29,0,12,1,0,2
1,233,123,1,75,25,0,2,0,0,8
1,233,123,1,75,25,0,2,0,0,8
1,171,4,2,302,301,0,1,0,0,8
1,171,4,2,302,301,0,1,0,0,8
1,247,249,1,48,29,0,2,1,0,7
1,151,247,1,48,29,0,2,0,0,7
1,151,247,1,48,29,0,2,0,0,7
1,151,247,1,48,29,0,2,0,0,7
1,102,249,1,96,22,0,11,1,0,7
1,102,249,1,96,22,0,11,1,0,7
1,28,28,9,,,0,1,1,0,8
1,28,28,9,,,0,1,1,0,10
1,28,28,9,,,0,1,1,0,8
1,28,28,9,,,0,1,1,0,8
1,130,28,1,302,300,1,5,1,0,12
1,153,188,2,302,301,0,1,1,0,2
1,202,5,1,302,300,0,11,0,0,1
1,202,5,1,302,300,0,11,0,0,1
1,117,3,2,302,301,0,1,1,0,3
1,198,182,1,119,25,1,11,0,0,9
1,8,7,1,302,301,0,12,0,0,2
1,5,251,1,121,25,0,10,0,0,2
2,135,123,1,75,25,0,12,1,0,8
1,5,9,1,108,29,0,12,0,0,2
1,125,123,1,66,27,0,11,1,0,8
1,135,138,1,75,25,0,10,1,0,8
1,151,27,1,121,25,0,2,1,0,12
1,326,132,2,127,127,0,1,1,0,8
1,132,326,2,127,127,0,1,0,0,8
1,132,326,2,127,127,0,1,0,0,8
1,132,326,2,127,127,0,1,0,0,8
1,132,326,2,127,127,0,1,0,0,8
1,132,326,2,127,127,0,1,0,0,8
1,132,326,2,127,127,0,1,0,0,8
1,132,326,2,127,127,0,1,0,0,8
1,132,326,2,127,127,0,1,0,0,8
1,132,326,2,127,127,0,1,0,0,8
1,326,28,2,69,69,0,1,1,0,8
1,326,28,2,69,69,0,1,1,0,8
1,326,28,2,69,69,0,1,1,0,8
1,326,28,2,69,69,0,1,1,0,8
1,326,28,2,69,69,0,1,1,0,8
1,326,28,2,69,69,0,1,1,0,8
1,28,215,1,104,26,0,10,1,0,1
1,167,171,1,87,28,0,10,1,0,8
1,238,123,1,50,29,0,11,1,0,9
1,28,202,2,59,25,0,1,1,0,2
1,28,202,2,59,25,0,1,1,0,2
4,27,28,9,,,0,1,1,0,10
4,28,28,9,,,0,1,1,0,11
4,28,28,9,,,0,1,1,0,11
1,4,215,1,53,22,0,12,1,0,4
1,215,1,1,124,22,0,2,0,0,4
1,151,371,1,32,32,0,10,1,0,7
1,192,371,1,32,32,0,10,1,0,7
1,186,151,1,103,26,0,4,0,0,2
1,27,100,1,80,21,0,2,1,0,1
1,371,187,2,132,132,0,1,1,0,1
1,371,187,2,132,132,0,1,1,0,1
1,249,249,1,92,23,0,10,1,0,9
1,28,130,1,302,300,0,3,1,0,3
1,151,382,1,22,22,1,3,1,0,7
1,28,100,1,302,300,1,12,1,0,1
2,4,115,1,302,300,1,12,1,0,3
5,211,174,1,55,32,0,12,0,0,9
4,27,28,9,,,0,1,1,0,10
1,5,157,1,92,23,0,12,1,0,8
1,5,157,1,92,23,0,12,1,0,8
1,3,157,1,92,23,0,12,1,0,8
1,333,157,1,92,23,0,12,1,0,8
1,333,157,1,92,23,0,12,1,0,9
1,333,157,1,92,23,0,12,1,0,9
1,333,157,1,92,23,0,12,1,0,9
1,333,157,1,92,23,0,12,1,0,9
1,333,157,1,92,23,0,12,1,0,9
1,333,157,1,92,23,0,12,1,0,9
1,333,157,1,92,23,0,12,1,0,9
1,333,157,1,92,23,0,12,1,0,9
1,363,199,1,55,32,0,2,1,0,2
1,407,142,2,109,109,0,1,1,0,2
1,407,142,2,109,109,0,1,1,0,2
1,412,192,2,96,96,0,1,1,0,3
1,412,192,2,96,96,0,1,1,0,3
1,27,8,1,55,32,1,11,1,0,1
1,206,343,2,50,29,1,1,0,0,3
1,206,343,2,50,29,1,1,0,0,3
1,206,343,2,50,29,1,1,0,0,3
1,168,253,2,302,301,0,1,1,0,10
1,168,253,2,302,301,0,1,1,0,10
1,3,177,1,113,21,0,10,1,0,2
1,328,244,1,55,32,1,12,1,0,3
1,328,244,1,55,32,1,12,1,0,3
1,382,151,1,23,23,0,10,1,0,7
1,249,382,1,23,23,0,10,1,0,7
2,28,100,1,302,301,1,12,1,0,1
1,191,338,1,32,32,0,11,0,0,8
1,191,338,1,32,32,0,11,0,0,8
1,191,338,1,32,32,0,11,0,0,8
1,191,338,1,32,32,0,11,0,0,8
1,191,338,1,32,32,0,11,0,0,8
1,191,338,1,32,32,0,11,0,0,8
7,100,100,1,302,301,1,11,1,0,1
1,28,100,1,302,300,1,11,1,0,1
1,198,198,1,302,301,0,5,1,0,10
1,198,198,1,302,301,0,5,1,0,10
7,101,3,2,302,300,0,1,1,0,3
1,123,233,1,302,300,0,12,1,0,10
1,132,28,2,302,300,0,1,0,1,8
1,132,28,2,302,300,0,1,0,1,8
1,135,408,1,48,48,0,10,0,0,4
1,135,408,1,48,48,0,10,0,0,4
2,28,215,1,68,27,0,12,1,0,1
2,19,8,1,112,21,0,12,1,0,2
2,28,215,1,104,26,0,12,1,0,4
1,343,211,1,55,32,0,12,1,0,3
1,211,211,1,55,32,0,12,1,0,3
1,253,129,1,302,300,0,10,1,0,10
2,19,215,1,114,24,0,12,1,0,9
2,28,242,1,302,301,0,11,1,0,3
1,25,19,1,86,28,1,2,0,0,9
1,324,207,1,63,29,0,12,1,0,5
1,326,150,1,55,32,0,11,1,0,8
1,326,150,1,55,32,0,11,1,0,8
1,382,151,1,27,27,1,2,1,0,7
1,151,382,1,27,27,1,2,1,0,7
1,27,215,1,67,27,0,2,1,0,2
1,103,208,1,110,23,0,11,1,0,9
1,103,208,1,110,23,0,11,1,0,9
1,26,239,1,87,28,0,12,0,0,3
1,201,3,2,302,300,1,1,1,0,3
1,111,213,1,71,28,1,2,1,0,2
2,28,126,1,96,22,0,12,1,0,1
4,28,28,9,,,0,1,0,0,11
2,135,114,1,97,22,0,12,1,0,8
2,215,28,1,45,29,0,12,1,0,1
2,28,126,1,127,24,1,12,1,0,1
2,371,151,2,88,29,0,1,1,0,7
2,371,151,2,88,29,0,1,1,0,9
2,251,5,2,114,114,0,1,1,0,2
1,151,382,1,21,21,0,2,0,0,7
1,28,106,2,48,48,0,1,1,0,2
1,232,240,1,109,23,1,10,1,0,9
1,198,195,2,302,300,0,1,0,0,4
1,132,195,2,302,300,0,1,0,0,4
1,132,195,2,302,300,0,1,0,0,4
1,132,195,2,302,300,0,1,0,0,4
1,132,195,2,302,300,0,1,0,0,4
1,132,195,2,302,300,0,1,0,0,4
1,132,195,2,302,300,0,1,0,0,4
1,132,195,2,302,300,0,1,0,0,4
1,27,8,1,3,3,0,12,1,0,8
1,28,110,1,302,300,1,11,1,0,1
1,27,240,1,3,3,0,2,0,0,12
1,124,3,1,52,30,1,12,1,0,8
1,151,249,1,55,32,0,12,1,0,7
6,28,100,2,302,300,0,1,0,0,9
1,126,28,1,302,300,0,12,1,0,1
5,207,23,1,55,55,0,12,0,0,
5,343,207,1,55,55,0,12,0,0,
1,198,170,1,93,30,1,12,0,0,2
1,198,170,1,93,30,1,12,0,0,2
1,198,170,1,93,30,1,12,0,0,2
1,198,170,1,93,30,1,12,0,0,2
1,111,20,2,300,300,1,1,1,0,6
1,111,20,2,300,300,1,1,1,0,6
1,28,126,1,96,22,1,10,1,0,4
2,28,198,2,95,10,0,1,1,0,9
1,27,130,2,111,111,0,1,1,0,3
1,27,130,2,111,111,0,1,1,0,3
1,236,28,1,71,28,1,12,1,0,2
1,3,109,2,120,25,0,1,1,0,4
1,3,109,2,120,25,0,1,1,0,9
1,3,109,2,120,25,0,1,1,0,9
1,240,369,1,9,29,0,2,0,0,12
6,245,501,1,,28,0,12,0,0,9
1,148,28,2,300,300,0,1,1,0,8
1,148,28,2,300,300,0,1,1,0,8
1,28,28,2,300,300,0,1,1,0,8
1,28,28,2,300,300,0,1,1,0,8
1,28,28,2,300,300,0,1,1,0,8
1,28,28,2,300,300,0,1,1,0,8
1,28,28,2,300,300,0,1,1,0,8
1,316,5,1,92,23,0,2,1,0,5
1,3,316,1,52,30,0,2,0,0,5
1,225,222,1,126,24,0,12,1,0,9
1,154,151,1,66,27,0,12,1,0,2
1,249,151,1,66,27,0,12,0,0,2
1,200,208,1,92,23,0,10,1,0,8
1,145,151,2,300,300,0,1,1,0,4
1,111,7,1,91,21,0,2,1,0,6
1,145,114,2,66,66,0,1,1,0,8
1,145,114,2,66,27,1,1,0,0,8
1,145,114,2,66,27,1,1,0,0,8
6,16,100,2,89,28,0,1,1,0,9
1,3,238,2,66,27,0,1,1,0,3
1,28,215,1,117,26,0,12,1,0,1
1,113,135,1,111,23,1,12,1,0,8
1,249,145,1,55,32,1,11,1,0,7
1,201,343,2,66,27,0,1,1,0,3
2,28,137,1,58,25,0,12,1,0,1
2,28,215,1,,29,1,12,1,0,1
2,28,100,1,74,26,0,12,1,0,1
1,151,145,1,32,32,0,12,1,0,8
1,28,126,1,66,27,0,11,1,0,9
1,100,27,1,111,23,1,2,0,0,1
5,107,357,1,53,22,0,12,0,0,8
1,249,28,1,94,22,0,11,1,0,7
1,249,28,1,94,22,0,11,1,0,7
1,171,171,1,302,301,0,11,1,0,9
1,176,28,1,93,30,0,11,0,0,8
1,176,28,1,93,30,0,11,0,0,10
1,202,5,1,302,301,0,11,1,0,2
1,27,100,1,98,24,1,11,1,0,1
1,324,8,1,55,32,0,12,1,0,2
2,211,1,2,119,119,1,1,1,0,2
1,211,211,1,302,301,0,12,1,0,3
1,151,182,1,126,24,1,12,1,0,2
1,175,153,2,302,301,0,1,1,0,2
1,28,215,1,103,26,1,11,1,0,1
1,27,126,1,55,32,1,11,1,0,1
1,27,126,1,55,32,1,11,1,0,1
1,363,180,2,50,50,0,1,1,0,4
1,363,180,2,50,50,0,1,1,0,4
1,27,181,1,3,3,0,11,1,0,9
1,249,234,1,80,21,0,2,0,0,7
1,28,130,2,83,28,0,1,0,0,3
1,28,130,2,83,28,0,1,0,0,3
1,151,182,1,42,25,0,12,1,0,2
1,249,182,1,42,25,0,12,1,0,2
1,249,182,1,42,25,0,12,1,0,2
1,249,182,1,42,25,0,12,1,0,2
1,324,28,1,112,21,0,10,1,0,8
1,231,234,1,120,25,0,5,1,0,8
1,119,173,1,81,26,1,2,0,0,9
1,119,173,1,96,22,1,2,0,0,9
1,119,173,1,96,22,1,2,0,0,9
1,119,173,1,96,22,1,2,0,0,9
6,28,126,1,59,25,0,12,1,0,1
6,19,208,1,302,300,0,12,0,0,9
1,247,249,1,103,26,0,2,0,0,7
1,28,241,2,74,26,0,1,0,0,4
1,145,151,1,96,22,0,10,0,0,2
1,145,151,1,96,22,0,10,0,0,2
1,21,330,1,53,22,0,2,0,0,2
1,216,184,1,94,22,0,10,0,0,8
1,328,190,1,55,32,0,12,1,0,5
6,6,174,1,66,27,0,12,0,0,9
1,28,137,1,43,25,0,11,1,0,1
1,335,226,1,55,32,0,10,1,0,5
1,120,382,1,29,29,0,12,0,0,7
1,120,382,1,29,29,0,12,0,0,7
1,120,382,1,29,29,0,12,0,0,7
1,28,137,1,302,301,0,12,1,0,1
1,28,137,1,302,301,0,12,1,0,9
1,171,187,1,111,23,0,2,0,0,4
1,171,187,1,111,23,0,2,0,0,4
1,151,249,1,88,29,0,2,0,0,6
1,27,8,1,120,25,0,4,1,0,9
1,27,8,1,120,25,0,4,1,0,8
1,344,28,2,85,85,0,1,1,0,10
1,344,28,2,85,85,0,1,1,0,10
1,344,28,2,85,85,0,1,1,0,10
1,27,100,1,55,32,1,12,1,1,1
1,143,143,1,94,22,0,12,1,0,8
1,143,143,1,94,22,0,12,1,0,8
4,27,28,9,,,0,1,1,0,10
4,28,28,9,,,0,1,1,0,11
1,211,211,2,302,300,1,1,0,0,2
1,211,211,2,302,300,1,1,0,0,2
1,3,249,1,118,26,0,3,1,0,9
1,100,28,1,302,300,1,11,0,0,1
2,222,21,1,66,27,0,12,1,0,9
1,227,28,2,302,300,1,1,1,0,2
1,28,28,1,122,25,0,11,1,0,9
1,249,247,1,55,32,0,12,1,0,8
1,28,212,2,96,22,0,1,0,0,2
1,28,212,2,96,22,0,1,0,0,2
1,28,212,2,96,22,0,1,0,0,2
1,151,222,1,120,25,0,11,1,0,9
2,28,28,9,,,0,1,1,0,9
4,28,28,9,,,0,1,1,0,11
1,151,154,1,96,22,0,2,0,0,2
1,154,151,1,96,22,0,2,1,0,2
1,240,369,1,9,28,0,2,0,0,12
1,21,106,2,119,25,0,1,0,0,2
1,28,106,2,119,25,0,1,0,0,2
1,19,251,1,302,300,0,11,1,0,2
1,19,251,1,302,300,0,11,1,0,2
1,28,27,9,,,0,1,0,0,10
1,19,169,1,80,21,0,10,1,0,9
1,19,169,1,109,23,1,10,1,0,4
1,28,206,1,45,29,1,11,1,0,8
1,27,100,1,79,24,0,10,1,0,1
1,28,130,2,48,48,0,1,1,0,9
1,27,130,2,48,48,0,1,1,0,9
1,130,27,2,48,48,0,1,1,0,9
1,130,27,2,48,48,0,1,1,0,9
1,130,27,2,48,48,0,1,1,0,9
1,130,27,2,48,48,0,1,1,0,9
1,20,111,1,92,23,1,11,1,0,9
1,28,182,1,53,22,0,12,0,0,2
1,165,134,1,126,24,1,12,0,0,8
1,11,26,1,58,25,0,12,1,0,9
1,27,100,1,48,29,0,11,0,0,1
1,363,180,2,80,80,0,1,1,0,2
1,363,180,2,80,80,0,1,1,0,2
2,176,21,1,50,29,0,12,1,0,9
1,190,6,2,302,300,1,1,1,0,3
1,190,6,2,302,300,1,1,1,0,3
1,28,197,2,66,27,0,1,0,0,8
1,28,197,2,66,27,0,1,0,0,8
1,116,208,1,76,25,1,9,0,0,8
1,100,28,1,302,300,0,2,1,0,1
1,151,249,1,56,25,0,12,0,0,7
1,19,8,1,55,32,0,10,1,0,8
1,19,8,1,55,32,0,10,1,0,8
1,19,8,1,55,32,0,10,1,0,8
1,145,232,1,80,21,0,11,0,0,2
7,21,239,1,94,22,1,12,0,0,3
1,138,135,1,127,24,1,11,1,0,2
1,138,135,1,127,24,1,11,1,0,2
1,28,211,2,122,25,0,1,1,0,2
1,28,211,2,122,25,0,1,1,0,2
1,28,211,2,122,25,0,1,1,0,2
1,165,212,1,96,22,0,11,1,0,2
1,165,212,1,96,22,0,11,1,0,2
1,26,106,1,79,24,0,12,0,0,2
7,114,209,2,83,83,0,1,0,0,9
7,114,209,2,83,83,0,1,0,0,9
7,27,209,2,83,83,0,1,0,0,9
7,27,209,2,83,83,0,1,0,0,9
7,27,209,2,83,83,0,1,0,0,9
1,171,165,1,96,22,0,2,0,0,8
1,171,165,1,96,22,0,2,0,0,8
1,113,195,2,302,301,0,1,1,0,10
1,21,164,1,96,22,1,11,1,0,2
1,151,332,1,100,24,1,12,1,0,2
2,28,100,1,302,301,0,12,1,0,1
2,27,100,1,48,29,0,2,1,0,9
4,28,28,9,,,0,1,1,0,11
1,100,27,1,77,25,0,2,1,0,1
1,187,28,2,302,300,0,1,1,0,8
1,187,28,2,302,300,0,1,1,0,8
1,238,28,2,302,300,1,1,1,0,8
1,238,28,2,302,300,1,1,1,0,8
1,120,28,1,109,23,1,12,1,0,2
1,120,28,1,109,23,1,12,1,0,2
1,120,28,1,109,23,1,12,1,0,2
1,120,28,1,109,23,1,12,1,0,2
1,120,28,1,109,23,1,12,1,0,2
1,195,124,2,302,300,1,1,1,0,4
1,28,21,2,129,29,1,1,0,0,2
1,202,5,1,110,23,1,3,0,0,1
1,222,21,1,302,301,0,11,0,0,2
1,145,116,1,119,25,0,2,1,0,8
6,222,327,1,55,32,0,12,1,0,8
1,152,28,1,127,24,1,11,0,0,9
1,5,251,2,61,25,0,1,0,0,2
1,5,251,2,61,25,0,1,0,0,2
1,28,115,1,301,301,0,12,1,0,8
1,141,115,1,301,301,0,12,1,0,8
1,252,115,1,301,301,0,12,1,0,8
1,252,115,1,301,301,0,12,1,0,8
1,252,115,1,301,301,0,12,1,0,8
1,252,115,1,301,301,0,12,1,0,8
1,252,115,1,301,301,0,12,1,0,8
1,252,115,1,301,301,0,12,1,0,8
1,252,115,1,301,301,0,12,1,0,8
1,252,115,1,301,301,0,12,1,0,8
1,252,115,1,301,301,0,12,1,0,8
1,252,115,1,301,301,0,12,1,0,8
7,28,195,1,58,25,0,11,0,0,9
1,26,239,1,84,25,0,11,0,0,2
1,26,239,1,84,25,0,11,0,0,2
1,28,117,1,302,300,1,12,1,0,3
1,126,28,1,302,300,0,11,1,0,1
1,120,28,2,302,301,0,1,1,0,2
1,120,28,2,302,301,0,1,1,0,10
1,27,106,1,51,29,0,11,1,0,1
1,27,106,1,51,29,0,11,1,0,1
1,222,238,1,302,300,0,12,1,0,3
1,195,28,2,302,300,1,1,1,1,10
2,21,239,1,47,28,1,12,1,0,8
4,28,27,9,,,0,1,0,0,10
2,28,100,1,81,26,0,12,1,0,1
2,368,106,1,29,29,0,12,1,0,2
1,368,106,1,29,29,0,12,1,0,4
1,368,106,1,29,29,0,12,1,0,4
2,28,100,1,86,28,1,12,1,0,1
2,134,135,1,109,23,0,2,1,0,9
1,27,135,2,72,30,0,1,0,0,8
6,184,134,1,302,300,0,12,0,0,9
1,28,211,2,104,104,0,1,0,0,3
1,28,115,2,80,21,1,1,0,0,3
1,231,366,1,32,32,0,11,1,0,9
1,184,3,2,302,301,0,1,1,0,8
1,184,3,2,302,301,0,1,1,0,10
1,3,27,2,55,55,0,1,0,0,2
1,28,28,9,,,0,1,1,0,11
1,343,201,1,55,32,0,12,1,0,3
1,343,201,1,55,32,0,12,1,0,3
1,8,412,1,127,24,0,12,1,0,7
1,184,185,1,66,27,0,2,0,0,1
1,184,185,1,66,27,0,2,0,0,1
1,145,120,1,22,22,0,2,1,0,8
1,145,120,1,22,22,0,2,1,0,8
1,247,382,1,32,32,0,12,0,0,7
1,126,28,1,302,301,0,11,1,0,1
1,216,173,1,120,25,0,2,0,0,8
1,173,216,1,120,25,0,2,1,0,8
1,113,28,2,302,300,0,1,1,0,8
1,113,28,2,302,300,0,1,1,0,10
1,113,28,2,302,300,0,1,1,0,10
1,187,148,2,302,300,0,1,0,0,8
1,187,148,2,302,300,0,1,0,0,8
1,28,100,1,103,26,0,11,1,0,1
1,28,215,1,110,23,0,11,1,0,4
1,246,164,1,32,32,1,10,1,0,8
1,338,164,1,32,32,1,10,1,0,8
1,151,249,1,50,29,1,12,1,0,8
1,28,100,1,302,300,0,5,1,0,1
1,28,100,1,302,300,0,5,1,0,1
1,167,120,1,99,24,0,12,0,0,9
1,167,120,1,99,24,0,12,0,0,9
1,249,249,2,69,27,0,1,1,0,3
1,249,249,2,69,27,0,1,1,0,3
1,249,249,2,69,27,0,1,1,0,3
7,28,100,1,302,300,0,5,0,0,1
1,27,185,1,114,24,0,3,1,0,1
1,3,27,2,55,55,1,1,1,0,2
1,144,143,1,42,25,1,10,1,0,8
1,103,27,1,55,32,0,2,1,0,8
1,3,176,1,300,300,0,11,1,0,8
1,332,28,2,134,134,0,1,1,0,2
1,332,28,2,134,134,0,1,1,0,2
1,332,28,2,134,134,0,1,1,0,2
1,27,100,1,83,28,1,12,1,0,1
1,304,195,1,116,26,0,11,0,0,8
1,28,27,2,101,28,0,1,0,0,10
1,126,19,1,69,27,0,3,0,0,2
1,240,369,1,9,27,0,12,1,0,12
1,369,240,1,45,29,0,12,1,0,12
1,184,252,1,69,27,1,11,1,0,8
1,27,143,1,58,25,0,3,1,0,8
1,20,111,1,55,32,1,12,1,0,9
7,28,100,1,302,301,0,12,0,0,1
2,245,234,1,48,29,0,12,1,0,9
1,28,176,2,129,29,0,1,1,0,8
1,28,176,2,129,29,0,1,1,0,10
1,28,120,1,66,27,0,2,0,0,1
1,28,120,1,66,27,0,2,0,0,1
1,190,28,2,302,300,0,1,1,0,3
1,190,28,2,302,300,0,1,1,0,8
1,28,28,9,,,0,1,0,0,2
1,28,28,9,,,0,1,0,0,2
1,175,27,1,302,300,0,2,0,0,2
1,249,145,2,302,301,0,1,1,0,10
1,151,382,1,23,23,0,11,0,0,7
1,412,10,1,55,32,0,11,1,0,2
1,26,239,1,45,29,0,2,0,0,2
7,28,100,1,302,300,1,11,1,0,1
1,27,185,1,49,29,0,2,1,0,1
1,27,185,1,49,29,0,2,1,0,1
1,148,150,1,32,32,0,12,1,0,8
1,385,150,1,32,32,0,12,1,0,8
1,211,28,1,104,26,0,3,1,0,2
1,360,176,1,55,32,0,12,0,0,9
1,176,360,1,55,32,0,12,0,0,9
1,176,360,1,55,32,0,12,0,0,9
1,176,360,1,55,32,0,12,0,0,9
1,28,100,1,50,29,0,12,1,0,1
1,19,215,1,87,28,0,11,0,0,2
1,3,208,1,48,29,0,12,0,0,9
1,19,8,1,75,25,0,12,1,0,3
1,27,218,2,55,32,0,1,0,0,3
1,27,218,2,55,32,0,1,0,0,3
1,194,4,1,49,29,0,11,0,0,10
1,194,4,1,49,29,0,11,0,0,10
2,28,126,1,43,31,0,,1,0,1
1,28,215,1,63,29,1,2,1,0,4
1,120,146,1,48,29,0,2,0,0,7
1,304,28,1,101,28,0,12,1,0,10
1,28,304,1,101,28,0,12,1,0,10
1,28,304,1,101,28,0,12,1,0,10
1,28,304,1,101,28,0,12,1,0,10
1,369,240,1,9,25,0,2,1,0,12
1,239,2,1,121,25,0,10,0,0,2
1,19,110,2,51,29,0,1,0,0,4
1,148,4,2,302,300,0,1,0,0,10
1,148,4,2,302,300,0,1,0,0,10
1,148,4,2,302,300,0,1,0,0,10
1,184,148,1,32,32,1,12,1,0,8
1,344,148,1,32,32,1,12,1,0,8
